,returns
2021-02-23,-0.008359512
2021-02-24,0.017480567
2021-02-25,-0.013179097
2021-02-26,-0.0037101852
2021-03-01,0.02941719
2021-03-02,0.0023615928
2021-03-03,0.013187447
2021-03-04,-0.013808203
2021-03-05,0.009302994
2021-03-08,-0.011022648
2021-03-09,0.017429413
2021-03-10,-0.0039310297
2021-03-11,0.022685722
2021-03-12,0.0066930433
2021-03-15,-0.008764515
2021-03-16,-0.0025612647
2021-03-17,-0.0010473864
2021-03-18,0.005785018
2021-03-19,-0.0073461356
2021-03-22,-0.0128322
2021-03-23,-0.01926003
2021-03-24,-0.0066581746
2021-03-25,0.007812433
2021-03-26,0.035807937
2021-03-29,-0.0054669166
2021-03-30,0.01742712
2021-03-31,-0.009057049
2021-04-01,0.014167608
2021-04-05,0.013019333
2021-04-06,-0.010069249
2021-04-07,0.0013645189
2021-04-08,0.0020521202
2021-04-09,0.0034996157
2021-04-12,5.3643016e-05
2021-04-13,-0.0038842745
2021-04-14,-0.006613939
2021-04-15,0.009059008
2021-04-16,-0.00040224986
2021-04-19,-0.0061616716
2021-04-20,-0.006891477
2021-04-21,-0.019629113
2021-04-22,-0.008535452
2021-04-23,0.00039688032
2021-04-26,-0.0055421554
2021-04-27,-0.006595808
2021-04-28,0.0015656298
2021-04-29,0.037509404
2021-04-30,-0.010242064
2021-05-03,0.025467468
2021-05-04,0.0069889906
2021-05-05,0.0058631585
2021-05-06,0.0016957475
2021-05-07,0.018320866
2021-05-10,-0.04941708
2021-05-11,-0.0110881915
2021-05-12,-0.029179698
2021-05-13,0.02004179
2021-05-14,0.024258383
2021-05-17,-0.0035054246
2021-05-18,-0.0100955125
2021-05-19,0.007955048
2021-05-20,0.010143745
2021-05-21,-0.003533467
2021-05-24,0.012162635
2021-05-25,0.0007065905
2021-05-26,0.0015005395
2021-05-27,0.0072391583
2021-05-28,0.0026880412
2021-06-01,-0.0013634625
2021-06-02,-0.001757253
2021-06-03,-0.013357815
2021-06-04,0.014299195
2021-06-07,-0.0041660815
2021-06-08,0.00600285
2021-06-09,-0.009688989
2021-06-10,0.0031251013
2021-06-11,0.00014177943
2021-06-14,0.015265791
2021-06-15,-0.0042344993
2021-06-16,-0.005108113
2021-06-17,-0.0043330253
2021-06-18,-0.02317677
2021-06-21,0.013925881
2021-06-22,0.006080995
2021-06-23,-0.0008496769
2021-06-24,0.015324834
2021-06-25,-0.0036816099
2021-06-28,0.009173298
2021-06-29,0.010105135
2021-06-30,-0.0010419253
2021-07-01,-0.0064371387
2021-07-02,0.0097242845
2021-07-06,-0.012784574
2021-07-07,-0.0020023717
2021-07-08,-0.013288888
2021-07-09,0.019318927
2021-07-12,0.004883754
2021-07-13,-0.0077128513
2021-07-14,0.01222573
2021-07-15,-0.012485067
2021-07-16,-0.015269345
2021-07-19,-0.0073466655
2021-07-20,0.012079251
2021-07-21,0.015831703
2021-07-22,-0.00316806
2021-07-23,0.00085607637
2021-07-26,0.00077394873
2021-07-27,-0.018418772
2021-07-28,0.004077693
2021-07-29,0.041426912
2021-07-30,-0.0045718444
2021-08-02,-0.014839607
2021-08-03,0.019679943
2021-08-04,-0.019403767
2021-08-05,0.0035324718
2021-08-06,0.008625657
2021-08-09,-0.0071381177
2021-08-10,0.0045916936
2021-08-11,0.017429557
2021-08-12,-0.0034395833
2021-08-13,0.0032314404
2021-08-16,0.00045728884
2021-08-17,-0.015729524
2021-08-18,-0.0127166705
2021-08-19,-0.004024823
2021-08-20,0.0029708957
2021-08-23,0.015418812
2021-08-24,0.0019035026
2021-08-25,-0.0003545268
2021-08-26,-0.011340085
2021-08-27,0.02524181
2021-08-30,0.0029031874
2021-08-31,-0.009041686
2021-09-01,0.0025427744
2021-09-02,0.0092360675
2021-09-03,-0.0069787535
2021-09-07,-0.0052064653
2021-09-08,-0.007906251
2021-09-09,-0.013817169
2021-09-10,-0.002493454
2021-09-13,0.0063484847
2021-09-14,-0.018469566
2021-09-15,0.018196141
2021-09-16,-0.00391001
2021-09-17,-0.007979773
2021-09-20,-0.009539623
2021-09-21,0.009096997
2021-09-22,0.010724987
2021-09-23,0.0068295617
2021-09-24,0.003172804
2021-09-27,0.009638867
2021-09-28,-0.0142804235
2021-09-29,-0.00720984
2021-09-30,-0.021829028
2021-10-01,0.0006157268
2021-10-04,0.00473796
2021-10-05,0.01204361
2021-10-06,0.00016992027
2021-10-07,0.0055399705
2021-10-08,-0.012316501
